Vendor,Product,Product Number,Serial Number,MAC,Software,Release Year?,Location
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-3119,,,00:90:e8:21:5b:3a,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-6815,,,00:90:e8:21:5d:75,,,
Moxa Nport Device,NP5110+AF8-Rapale,,,00:90:e8:21:6d:60,,,
Moxa Nport Device,Rio+AC0-NP5610+AC0-16,,,00:90:e8:21:7e:97,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-6473,,,00:90:e8:21:8d:a8,,,
Moxa Nport Device,NP5150+AF8-7606,,,00:90:e8:21:8f:91,,,
Moxa Nport Device,NP5150+AF8-2219,,,00:90:e8:21:91:33,,,
Moxa Nport Device,NP5150+AF8-Juh2,,,00:90:e8:21:91:35,,,
Moxa Nport Device,NP5150+AF8-8027+AC0-PK2,,,00:90:e8:21:91:36,,,
Moxa Nport Device,NP5150+AF8-8213,,,00:90:e8:21:91:f0,,,
Moxa Nport Device,NP5150+AF8-SNP1,,,00:90:e8:21:92:3d,,,
Moxa Nport Device,NP5150+AF8-DS,,,00:90:e8:21:92:48,,,
Moxa Nport Device,NP5110A+AF8-990,,,00:90:e8:21:9d:2d,,,
Moxa Nport Device,NP5110A+AF8-1193,,,00:90:e8:21:9d:f8,,,
Moxa Nport Device,NE+AC0-4110S+AF8-9825,,,00:90:e8:21:a3:3c,,,
Moxa Nport Device,GEM+AF8-NPORT+AF8-2,,,00:90:e8:21:aa:ff,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-771,,,00:90:e8:21:ba:00,,,
Moxa Nport Device,NP5210+AF8-4166,,,00:90:e8:21:c7:e9,,,
Moxa Nport Device,NP5110+AF8-6884,,,00:90:e8:21:d0:fc,,,
Moxa Nport Device,NP5110+AF8-8827,,,00:90:e8:21:d8:93,,,
Moxa Nport Device,NP5110+AF8-8830,,,00:90:e8:21:d8:96,,,
Moxa Nport Device,5232+AC0-N+AF8-187,,,00:90:e8:21:da:90,,,
Moxa Nport Device,5232+AC0-N+AF8-191,,,00:90:e8:21:da:94,,,
Moxa Nport Device,5232+AC0-N+AF8-192,,,00:90:e8:21:da:95,,,
Moxa Nport Device,5232+AC0-N+AF8-207,,,00:90:e8:21:da:a4,,,
Moxa Nport Device,Moskenes,,,00:90:e8:21:dc:d0,,,
Moxa Nport Device,tmn+AC0-dc+AC0-moxa+AC0-01,,,00:90:e8:21:e0:ea,,,
Moxa Nport Device,NP5230+AF8-5588,,,00:90:e8:21:e8:c4,,,
Moxa Nport Device,USLAXCOS1001CM,,,00:90:e8:21:ed:c2,,,
Moxa Nport Device,MG+AC0-MB3180+AF8-1829,,,00:90:e8:21:fa:69,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5464,,,00:90:e8:21:ff:b4,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5570,,,00:90:e8:22:00:1e,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5709,,,00:90:e8:22:00:a9,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5814,,,00:90:e8:22:01:12,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5905,,,00:90:e8:22:01:6d,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5909,,,00:90:e8:22:01:71,,,
Moxa Nport Device,NP5130+AF8-4933,,,00:90:e8:22:0c:8d,,,
Moxa Nport Device,NPIA+AC0-5150+AF8-6574,,,00:90:e8:22:12:3d,,,
Moxa Nport Device,EAST LOT,,,00:90:e8:22:16:1e,,,
Moxa Nport Device,NP5110+AF8-6414,,,00:90:e8:22:22:49,,,
Moxa Nport Device,Marksa+AF8-2b,,,00:90:e8:22:22:73,,,
Moxa Nport Device,NP5110+AF8-6942,,,00:90:e8:22:24:59,,,
Moxa Nport Device,NP5110+AF8-7026,,,00:90:e8:22:24:ad,,,
Moxa Nport Device,NP5110+AF8-7159,,,00:90:e8:22:25:32,,,
Moxa Nport Device,NP5110+AF8-7734,,,00:90:e8:22:27:71,,,
Moxa Nport Device,Aban,,,00:90:e8:22:27:ac,,,
Moxa Nport Device,NP5110+AF8-AGRI3,,,00:90:e8:22:28:c4,,,
Moxa Nport Device,NP5232+AF8-3404,,,00:90:e8:22:31:d6,,,
Moxa Nport Device,NP5210+AF8-231,,,00:90:e8:22:51:38,,,
Moxa Nport Device,NP6150+AF8-281,,,00:90:e8:22:51:6a,,,
Moxa Nport Device,NP5150+AF8-1121,,,00:90:e8:22:5b:2f,,,
Moxa Nport Device,NP5150+AF8-1146,,,00:90:e8:22:5b:48,,,
Moxa Nport Device,NP5110+AF8-4191,,,00:90:e8:22:62:b9,,,
Moxa Nport Device,NP5130+AF8-4778,,,00:90:e8:22:6f:31,,,
Moxa Nport Device,NP5130+AF8-4804,,,00:90:e8:22:6f:4b,,,
Moxa Nport Device,NP5130+AF8-4828,,,00:90:e8:22:6f:63,,,
Moxa Nport Device,NP5130+AF8-4898,,,00:90:e8:22:6f:a9,,,
Moxa Nport Device,Magnaplast,,,00:90:e8:22:6f:b7,,,
Moxa Nport Device,Vojnik,,,00:90:e8:22:71:a5,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713,,,00:90:e8:22:74:06,,,
Moxa Nport Device,NP5250A+AF8-3414,,,00:90:e8:22:7a:15,,,
Moxa Nport Device,NP5230+AF8-6528,,,00:90:e8:22:7e:15,,,
Moxa Nport Device,NP5230+AF8-L56,,,00:90:e8:22:7e:36,,,
Moxa Nport Device,OnCell+AF8-G3211,,,00:90:e8:22:96:88,,,
Moxa Nport Device,OnCell+AF8-G3211,,,00:90:e8:22:96:8f,,,
Moxa Nport Device,OnCell+AF8-G3211,,,00:90:e8:22:96:98,,,
Moxa Nport Device,OnCell+AF8-G3211,,,00:90:e8:22:96:a2,,,
Moxa Nport Device,OnCell+AF8-G3211,,,00:90:e8:22:96:ab,,,
Moxa Nport Device,PV 11,,,00:90:e8:22:96:f7,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSDPA+AF8-6588,,,00:90:e8:22:9e:b3,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSDPA+AF8-6604,,,00:90:e8:22:9e:c3,,,
Moxa Nport Device,665451745,,,00:90:e8:22:9e:cc,,,
Moxa Nport Device,665452913,,,00:90:e8:22:9e:d2,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSDPA+AF8-6620,,,00:90:e8:22:9e:d3,,,
Moxa Nport Device,NP5110+AF8-1097,,,00:90:e8:22:bd:fb,,,
Moxa Nport Device,RedruthExit,,,00:90:e8:22:c1:4b,,,
Moxa Nport Device,NP5110+AF8-2793,,,00:90:e8:22:c4:9b,,,
Moxa Nport Device,NP5110+AF8-2825,,,00:90:e8:22:c4:bb,,,
Moxa Nport Device,NP5110+AF8-2829,,,00:90:e8:22:c4:bf,,,
Moxa Nport Device,NP5110+AF8-2876,,,00:90:e8:22:c4:ee,,,
Moxa Nport Device,PV 25,,,00:90:e8:22:da:f6,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9873,,,00:90:e8:22:da:fc,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-8805,,,00:90:e8:22:db:6e,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-8809,,,00:90:e8:22:db:72,,,
Moxa Nport Device,ONESOFT,,,00:90:e8:22:db:73,,,
Moxa Nport Device,PV 7,,,00:90:e8:22:db:75,,,
Moxa Nport Device,PV 7,,,00:90:e8:22:db:75,,,
Moxa Nport Device,PV 09,,,00:90:e8:22:db:79,,,
Moxa Nport Device,PV 09,,,00:90:e8:22:db:79,,,
Moxa Nport Device,PV 14,,,00:90:e8:22:db:90,,,
Moxa Nport Device,PV 50,,,00:90:e8:22:db:93,,,
Moxa Nport Device,PV 50,,,00:90:e8:22:db:93,,,
Moxa Nport Device,PV 50,,,00:90:e8:22:db:93,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-8905,,,00:90:e8:22:db:d2,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-8931,,,00:90:e8:22:db:ec,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-8940,,,00:90:e8:22:db:f5,,,
Moxa Nport Device,PV 03,,,00:90:e8:22:dc:02,,,
Moxa Nport Device,PV 03,,,00:90:e8:22:dc:02,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-5145,,,00:90:e8:22:f8:ca,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5241,,,00:90:e8:23:03:ee,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7606,,,00:90:e8:23:04:8f,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5420,,,00:90:e8:23:04:a1,,,
Moxa Nport Device,NE+AC0-4100T+AF8-5428,,,00:90:e8:23:04:a9,,,
Moxa Nport Device,NP6250+AF8-3009,,,00:90:e8:23:0d:90,,,
Moxa Nport Device,NP5110+AF8-3284,,,00:90:e8:23:0e:a3,,,
Moxa Nport Device,NP5110+AF8-3308,,,00:90:e8:23:0e:bb,,,
Moxa Nport Device,YMS01,,,00:90:e8:23:0f:0b,,,
Moxa Nport Device,YMS11,,,00:90:e8:23:0f:2d,,,
Moxa Nport Device,Dupline+AC0-Online+AC0-3546,,,00:90:e8:23:0f:a9,,,
Moxa Nport Device,NP5110+AF8-3714,,,00:90:e8:23:10:51,,,
Moxa Nport Device,NP5110+AF8-3734,,,00:90:e8:23:10:65,,,
Moxa Nport Device,NP5110+AF8-4191,,,00:90:e8:23:12:2e,,,
Moxa Nport Device,NP5110+AF8-4953,,,00:90:e8:23:15:28,,,
Moxa Nport Device,NP5110+AF8-5195,,,00:90:e8:23:16:1a,,,
Moxa Nport Device,NP5110+AF8-5607,,,00:90:e8:23:17:b6,,,
Moxa Nport Device,NP5110+AF8-5646,,,00:90:e8:23:17:dd,,,
Moxa Nport Device,NP5150+AF8-7016,,,00:90:e8:23:18:87,,,
Moxa Nport Device,NP5150+AF8-8126,,,00:90:e8:23:1c:dd,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellshells,,,00:90:e8:23:23:54,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellenable,,,00:90:e8:23:23:62,,,
Moxa Nport Device,NP5130+AF8-5171,,,00:90:e8:23:27:20,,,
Moxa Nport Device,MPM+AC0-West+AC0-TS,,,00:90:e8:23:32:4e,,,
Moxa Nport Device,JA+AC0-RGAP+AC0-SK1,,,00:90:e8:23:32:76,,,
Moxa Nport Device,NPort S8455I+AC0-MM+AC0-SC+AF8-01873,,,00:90:e8:23:3a:91,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-6526,,,00:90:e8:23:3c:3b,,,
Moxa Nport Device,NDALDOR1001CM,,,00:90:e8:23:44:37,,,
Moxa Nport Device,NP5210+AF8-6986,,,00:90:e8:23:47:3d,,,
Moxa Nport Device,Matinsa+AF8-Meteo+AF8-Santander+AF8-A8,,,00:90:e8:23:47:ac,,,
Moxa Nport Device,Matinsa +AC0- Palencia,,,00:90:e8:23:47:cc,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-8620,,,00:90:e8:23:47:d9,,,
Moxa Nport Device,MG+AC0-EIP3170+AF8-7414,,,00:90:e8:23:4c:2e,,,
Moxa Nport Device,4110S+AF8-8875+AF8-R10,,,00:90:e8:23:4d:d0,,,
Moxa Nport Device,NE+AC0-4110S+AF8-8883,,,00:90:e8:23:4d:d8,,,
Moxa Nport Device,NE+AC0-4110S+AF8-8967,,,00:90:e8:23:4e:2c,,,
Moxa Nport Device,PAYSON,,,00:90:e8:23:56:3b,,,
Moxa Nport Device,NP5210+AF8-8302,,,00:90:e8:23:57:69,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-700,,,00:90:e8:23:66:1a,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shell,,,00:90:e8:23:66:1e,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-700,,,00:90:e8:23:66:24,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshell,,,00:90:e8:23:66:27,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellshells,,,00:90:e8:23:66:2a,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-6142shellshellshellshellshell,,,00:90:e8:23:66:2b,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-700shellshellshellshellshells,,,00:90:e8:23:66:32,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshell,,,00:90:e8:23:66:34,,,
Moxa Nport Device,NP5210A+AF8-5750,,,00:90:e8:23:6a:95,,,
Moxa Nport Device,112909,,,00:90:e8:23:80:32,,,
Moxa Nport Device,NE+AC0-4110A+AF8-7380enable,,,00:90:e8:23:80:4f,,,
Moxa Nport Device,FL409+AF8-Port+AF8-2,,,00:90:e8:23:82:b7,,,
Moxa Nport Device,NP5150+AF8-3206,,,00:90:e8:23:86:68,,,
Moxa Nport Device,NP5150+AF8-3395,,,00:90:e8:23:87:25,,,
Moxa Nport Device,NP5150+AF8-3406,,,00:90:e8:23:87:30,,,
Moxa Nport Device,auto.titan+AC0-shield.ru,,,00:90:e8:23:87:be,,,
Moxa Nport Device,NP5150+AF8-3593,,,00:90:e8:23:87:eb,,,
Moxa Nport Device,NP5150+AF8-4075,,,00:90:e8:23:89:cd,,,
Moxa Nport Device,NE+AC0-4100T+AF8-6710,,,00:90:e8:23:8d:62,,,
Moxa Nport Device,NP5210+AF8-3220,,,00:90:e8:23:90:e7,,,
Moxa Nport Device,NP5450+AF8-5577,,,00:90:e8:23:9c:22,,,
Moxa Nport Device,CNTIJKEY1001CM,,,00:90:e8:23:b0:36,,,
Moxa Nport Device,CNCHDGUD1001CM,,,00:90:e8:23:b0:3a,,,
Moxa Nport Device,CNWUHJAW1001CM,,,00:90:e8:23:b0:6c,,,
Moxa Nport Device,CNWUXKJY1001CM,,,00:90:e8:23:b0:6e,,,
Moxa Nport Device,CNSUZTWX1001CM,,,00:90:e8:23:b0:80,,,
Moxa Nport Device,YMS08,,,00:90:e8:23:b5:36,,,
Moxa Nport Device,NP5110+AF8-4718,,,00:90:e8:23:b9:a9,,,
Moxa Nport Device,Dodgecity,,,00:90:e8:23:ba:e8,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellshell,,,00:90:e8:23:d0:71,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellenable,,,00:90:e8:23:d0:7f,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-3233,,,00:90:e8:23:d0:80,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellshells,,,00:90:e8:23:d0:ac,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshell,,,00:90:e8:23:d0:b9,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellshells,,,00:90:e8:23:d0:be,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-700,,,00:90:e8:23:d0:c3,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-700enable,,,00:90:e8:23:d0:c4,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-713shellshellshellshellshells,,,00:90:e8:23:d0:c5,,,
Moxa Nport Device,NP5150+AF8-8981,,,00:90:e8:23:da:bf,,,
Moxa Nport Device,NP5150+AF8-9764,,,00:90:e8:23:dd:ce,,,
Moxa Nport Device,NP5150+AF8-510,,,00:90:e8:23:e0:b8,,,
Moxa Nport Device,HC4120,,,00:90:e8:23:e2:b0,,,
Moxa Nport Device,HC4120,,,00:90:e8:23:e3:18,,,
Moxa Nport Device,MiiNePort+AF8-E1+AF8-9973,,,00:90:e8:23:e3:69,,,
Moxa Nport Device,DEEZNUTZ,,,00:90:e8:23:e4:01,,,
Moxa Nport Device,Moxa+AC0-BM18,,,00:90:e8:23:ed:e2,,,
Moxa Nport Device,722001695,,,00:90:e8:23:f0:79,,,
Moxa Nport Device,722001695,,,00:90:e8:23:f0:8f,,,
Moxa Nport Device,Oleon,,,00:90:e8:23:f0:9a,,,
Moxa Nport Device,Alta,,,00:90:e8:23:f0:a3,,,
Moxa Nport Device,Saga,,,00:90:e8:23:f0:a4,,,
Moxa Nport Device,Findus,,,00:90:e8:23:f0:b1,,,
Moxa Nport Device,N+AC0-211 P.K 285,,,00:90:e8:23:f1:42,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-7197,,,00:90:e8:23:f1:47,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-7225,,,00:90:e8:23:f1:63,,,
Moxa Nport Device,NPIA+AC0-5250+AF8-7585+AC0-MSU,,,00:90:e8:23:f1:ca,,,
Moxa Nport Device,NE+AC0-4110S+AF8-856,,,00:90:e8:23:fe:4a,,,
Moxa Nport Device,W5340+AF8-4552,,,00:90:e8:24:0b:40,,,
Moxa Nport Device,W5340+AF8-4552,,,00:90:e8:24:0b:40,,,
Moxa Nport Device,W5340+AF8-4552,,,00:90:e8:24:0b:40,,,
Moxa Nport Device,W5340+AF8-4572,,,00:90:e8:24:0b:54,,,
Moxa Nport Device,NP5110+AF8-638,,,00:90:e8:24:0f:ca,,,
Moxa Nport Device,NP5110+AF8-816,,,00:90:e8:24:10:7c,,,
Moxa Nport Device,StAustell+AF8-Exit,,,00:90:e8:24:11:e7,,,
Moxa Nport Device,NP5110+AF8-1259,,,00:90:e8:24:12:37,,,
Moxa Nport Device,632,,,00:90:e8:24:12:74,,,
Moxa Nport Device,NP5110+AF8-1344,,,00:90:e8:24:12:8c,,,
Moxa Nport Device,NP5110+AF8-1536,,,00:90:e8:24:13:4c,,,
Moxa Nport Device,NP5110+AF8-1556,,,00:90:e8:24:13:60,,,
Moxa Nport Device,NP5110+AF8-1908,,,00:90:e8:24:14:c0,,,
Moxa Nport Device,NP5110+AF8-2061,,,00:90:e8:24:15:59,,,
Moxa Nport Device,NP5110+AF8-2094,,,00:90:e8:24:15:7a,,,
Moxa Nport Device,NP5110+AF8-2126,,,00:90:e8:24:15:9a,,,
Moxa Nport Device,NP5110+AF8-2152,,,00:90:e8:24:15:b4,,,
Moxa Nport Device,NP5110+AF8-2276,,,00:90:e8:24:16:30,,,
Moxa Nport Device,KladZdor+AF8-Ivanovskaya,,,00:90:e8:24:1b:01,,,
Moxa Nport Device,NP5110+AF8-3513,,,00:90:e8:24:1b:05,,,
Moxa Nport Device,ufa+AC0-mir,,,00:90:e8:24:1b:09,,,
Moxa Nport Device,NP5110+AF8-3523,,,00:90:e8:24:1b:0f,,,
Moxa Nport Device,NP5230+AF8-6880,,,00:90:e8:24:1f:34,,,
Moxa Nport Device,NP5230+AF8-6882,,,00:90:e8:24:1f:36,,,
Moxa Nport Device,NP5410+AF8-4712,,,00:90:e8:24:26:2a,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-1252,,,00:90:e8:24:32:2c,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-1265,,,00:90:e8:24:32:39,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-1275,,,00:90:e8:24:32:43,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-1295,,,00:90:e8:24:32:57,,,
Moxa Nport Device,NP5610+AC0-8+AF8-2052,,,00:90:e8:24:33:30,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:35:88,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:35:88,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:35:88,,,
Moxa Nport Device,KLOK10,,,00:90:e8:24:35:89,,,
Moxa Nport Device,KLOK10,,,00:90:e8:24:35:89,,,
Moxa Nport Device,KLOK03,,,00:90:e8:24:35:92,,,
Moxa Nport Device,KLOK03,,,00:90:e8:24:35:92,,,
Moxa Nport Device,KLOK03,,,00:90:e8:24:35:92,,,
Moxa Nport Device,KLOK16,,,00:90:e8:24:35:99,,,
Moxa Nport Device,KLOK16,,,00:90:e8:24:35:99,,,
Moxa Nport Device,8610,,,00:90:e8:24:35:9e,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:35:a9,,,
Moxa Nport Device,PV 12,,,00:90:e8:24:35:b7,,,
Moxa Nport Device,PV 12,,,00:90:e8:24:35:b7,,,
Moxa Nport Device,PV 12,,,00:90:e8:24:35:b7,,,
Moxa Nport Device,8110,,,00:90:e8:24:35:c1,,,
Moxa Nport Device,8110,,,00:90:e8:24:35:c1,,,
Moxa Nport Device,8110,,,00:90:e8:24:35:c1,,,
Moxa Nport Device,KLOK04,,,00:90:e8:24:35:c2,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:35:d3,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:35:d3,,,
Moxa Nport Device,TOESTEL01,,,00:90:e8:24:35:db,,,
Moxa Nport Device,Oasis Solar Najera,,,00:90:e8:24:35:e5,,,
Moxa Nport Device,8322,,,00:90:e8:24:36:0a,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:0b,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:0b,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:0e,,,
Moxa Nport Device,KLOK21,,,00:90:e8:24:36:12,,,
Moxa Nport Device,11207,,,00:90:e8:24:36:19,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:1a,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:1a,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:20,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:20,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:20,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:20,,,
Moxa Nport Device,KLOK17,,,00:90:e8:24:36:21,,,
Moxa Nport Device,8611,,,00:90:e8:24:36:23,,,
Moxa Nport Device,8611,,,00:90:e8:24:36:23,,,
Moxa Nport Device,8225,,,00:90:e8:24:36:2c,,,
Moxa Nport Device,KLOK22,,,00:90:e8:24:36:2f,,,
Moxa Nport Device,KLOK22,,,00:90:e8:24:36:2f,,,
Moxa Nport Device,KLOK22,,,00:90:e8:24:36:2f,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:35,,,
Moxa Nport Device,KLOK02,,,00:90:e8:24:36:37,,,
Moxa Nport Device,KLOK02,,,00:90:e8:24:36:37,,,
Moxa Nport Device,KLOK02,,,00:90:e8:24:36:37,,,
Moxa Nport Device,KLOK02,,,00:90:e8:24:36:37,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:38,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:38,,,
Moxa Nport Device,KLOK09,,,00:90:e8:24:36:3a,,,
Moxa Nport Device,KLOK09,,,00:90:e8:24:36:3a,,,
Moxa Nport Device,KLOK09,,,00:90:e8:24:36:3a,,,
Moxa Nport Device,KLOK09,,,00:90:e8:24:36:3a,,,
Moxa Nport Device,KLOK25,,,00:90:e8:24:36:3b,,,
Moxa Nport Device,KLOK25,,,00:90:e8:24:36:3b,,,
Moxa Nport Device,KLOK11,,,00:90:e8:24:36:42,,,
Moxa Nport Device,KLOK19,,,00:90:e8:24:36:43,,,
Moxa Nport Device,KLOK19,,,00:90:e8:24:36:43,,,
Moxa Nport Device,KLOK19,,,00:90:e8:24:36:43,,,
Moxa Nport Device,8608,,,00:90:e8:24:36:44,,,
Moxa Nport Device,KLOK27,,,00:90:e8:24:36:45,,,
Moxa Nport Device,KLOK27,,,00:90:e8:24:36:45,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:46,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:46,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:46,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:47,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:48,,,
Moxa Nport Device,KLOK20,,,00:90:e8:24:36:4c,,,
Moxa Nport Device,KLOK13,,,00:90:e8:24:36:4d,,,
Moxa Nport Device,KLOK13,,,00:90:e8:24:36:4d,,,
Moxa Nport Device,KLOK13,,,00:90:e8:24:36:4d,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:4e,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:4e,,,
Moxa Nport Device,KLOK01,,,00:90:e8:24:36:56,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-4587,,,00:90:e8:24:36:59,,,
Moxa Nport Device,8314,,,00:90:e8:24:36:5c,,,
Moxa Nport Device,8314,,,00:90:e8:24:36:5c,,,
Moxa Nport Device,8314,,,00:90:e8:24:36:5c,,,
Moxa Nport Device,KLOK07,,,00:90:e8:24:36:70,,,
Moxa Nport Device,KLOK07,,,00:90:e8:24:36:70,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:73,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:73,,,
Moxa Nport Device,KLOK28,,,00:90:e8:24:36:73,,,
Moxa Nport Device,1504,,,00:90:e8:24:36:79,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:a2,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4829,,,00:90:e8:24:36:a3,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:a7,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:a9,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:ad,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:b5,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:ca,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:ca,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:d3,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:d4,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSDPA+AF8-4864,,,00:90:e8:24:36:d4,,,
Moxa Nport Device,20021+AF8-G3110,,,00:90:e8:24:36:ed,,,
Moxa Nport Device,5232+AC0-N+AF8-2855,,,00:90:e8:24:3a:79,,,
Moxa Nport Device,CHNG95,,,00:90:e8:24:3c:68,,,
Moxa Nport Device,TA02DSL,,,00:90:e8:24:3c:7d,,,
Moxa Nport Device,TAIDSL,,,00:90:e8:24:3d:db,,,
Moxa Nport Device,KNGDSL,,,00:90:e8:24:40:20,,,
Moxa Nport Device,E4200+AF8-9877,,,00:90:e8:24:45:09,,,
Moxa Nport Device,OnCell+AF8-5004+AF8-685,,,00:90:e8:24:46:2f,,,
Moxa Nport Device,NP5130+AF8-1163,,,00:90:e8:24:48:cb,,,
Moxa Nport Device,NP5130+AF8-1180,,,00:90:e8:24:48:dc,,,
Moxa Nport Device,NP5130+AF8-1219,,,00:90:e8:24:49:03,,,
Moxa Nport Device,NP5130+AF8-1354,,,00:90:e8:24:49:8a,,,
Moxa Nport Device,VOITSBERG,,,00:90:e8:24:4f:bb,,,
Moxa Nport Device,Deutschfeistritz,,,00:90:e8:24:4f:ca,,,
Moxa Nport Device,ferrara,,,00:90:e8:24:4f:e2,,,
Moxa Nport Device,136th and Sheridan,,,00:90:e8:24:4f:e6,,,
Moxa Nport Device,PM+AF8-FROHNLEITEN,,,00:90:e8:24:4f:eb,,,
Moxa Nport Device,PM+AF8-FROHNLEITEN,,,00:90:e8:24:4f:f1,,,
