Vendor,Product,Product Number,MAC,Software,Release Year?,Exclude
Moxa,G3150,,00:90:e8:1f:01:26,,,
Moxa,G3150,,00:90:e8:1f:01:2e,,,
Moxa,G3150,,00:90:e8:1f:01:39,,,
Moxa,G3150,,00:90:e8:1f:01:39,,,
Moxa,G3150,,00:90:e8:1f:01:39,,,
Moxa,G3150,,00:90:e8:1f:01:39,,,
Moxa,G3150,,00:90:e8:1f:01:39,,,
Moxa,G3150,,00:90:e8:1f:01:43,,,
Moxa,NP5110,,00:90:e8:1f:04:b6,,,
Moxa,NP5110,,00:90:e8:1f:04:ca,,,
Moxa,NP5110,,00:90:e8:1f:06:0c,,,
Moxa,NP5110,,00:90:e8:1f:06:36,,,
Moxa,NE4100T,,00:90:e8:1f:10:be,,,
Moxa,NE4100T,,00:90:e8:1f:10:c8,,,
Moxa,NE4100T,,00:90:e8:1f:10:fc,,,
Moxa,NE4100T,,00:90:e8:1f:11:12,,,
Moxa,NE4100T,,00:90:e8:1f:11:3b,,,
Moxa,NE4100T,,00:90:e8:1f:14:11,,,
Moxa,NP5450,,00:90:e8:1f:1c:06,,,
Moxa,NP5610,,00:90:e8:1f:2e:7f,,,
Moxa,G3111,,00:90:e8:1f:37:1c,,,
Moxa,G3111,,00:90:e8:1f:37:1f,,,
Moxa,G3111,,00:90:e8:1f:37:3c,,,
Moxa,G3111,,00:90:e8:1f:37:45,,,
Moxa,W5340,,00:90:e8:1f:37:cb,,,
Moxa,NP5110,,00:90:e8:1f:39:01,,,
Moxa,NP5110,,00:90:e8:1f:39:05,,,
Moxa,NP5110,,00:90:e8:1f:39:10,,,
Moxa,NP5110,,00:90:e8:1f:39:24,,,
Moxa,NP5110,,00:90:e8:1f:39:37,,,
Moxa,NP5110,,00:90:e8:1f:39:4d,,,
Moxa,NP5110,,00:90:e8:1f:39:4e,,,
Moxa,NP5110,,00:90:e8:1f:39:4f,,,
Moxa,NP5110,,00:90:e8:1f:39:9a,,,
Moxa,NP5110,,00:90:e8:1f:39:ac,,,
Moxa,NP5110,,00:90:e8:1f:39:e4,,,
Moxa,NP5110,,00:90:e8:1f:3a:53,,,
Moxa,NP5110,,00:90:e8:1f:3f:e1,,,
Moxa,NP5110,,00:90:e8:1f:40:30,,,
Moxa,NP5110,,00:90:e8:1f:40:53,,,
Moxa,NP5110,,00:90:e8:1f:40:55,,,
Moxa,NP5110,,00:90:e8:1f:40:b7,,,
Moxa,NP5110,,00:90:e8:1f:41:7e,,,
Moxa,G3151,,00:90:e8:1f:4f:83,,,
Moxa,G3151,,00:90:e8:1f:4f:9a,,,
Moxa,G3151,,00:90:e8:1f:4f:ad,,,
Moxa,NP5150,,00:90:e8:1f:54:6b,,,
Moxa,NP5150,,00:90:e8:1f:56:5c,,,
Moxa,NP5150,,00:90:e8:1f:56:74,,,
Moxa,NP5150,,00:90:e8:1f:56:88,,,
Moxa,NP5130,,00:90:e8:1f:59:3d,,,
Moxa,NP5130,,00:90:e8:1f:59:81,,,
Moxa,NP5150,,00:90:e8:1f:61:7d,,,
Moxa,NP5230,,00:90:e8:1f:67:9c,,,
Moxa,MB3180,,00:90:e8:1f:6a:59,,,
Moxa,NP5630,,00:90:e8:1f:77:51,,,
Moxa,G3150,,00:90:e8:1f:8b:d5,,,
Moxa,G3150,,00:90:e8:1f:8b:d6,,,
Moxa,5104,,00:90:e8:1f:8c:0d,,,
Moxa,NP5110,,00:90:e8:1f:8f:ec,,,
Moxa,NP5110,,00:90:e8:1f:94:8c,,,
Moxa,NP5150,,00:90:e8:1f:9a:58,,,
Moxa,NP5150,,00:90:e8:1f:9a:68,,,
Moxa,NP5150,,00:90:e8:1f:9c:36,,,
Moxa,NP5232,,00:90:e8:1f:a1:3d,,,
Moxa,NP5450,,00:90:e8:1f:a5:eb,,,
Moxa,NP5430,,00:90:e8:1f:a7:87,,,
Moxa,NP5130,,00:90:e8:1f:c3:00,,,
Moxa,NP5130,,00:90:e8:1f:c3:cd,,,
Moxa,NP5110,,00:90:e8:1f:cc:47,,,
Moxa,NP5110,,00:90:e8:1f:cc:e0,,,
Moxa,NP5110,,00:90:e8:1f:cd:af,,,
Moxa,NP5110,,00:90:e8:1f:cd:b3,,,
Moxa,NP5110,,00:90:e8:1f:ce:29,,,
Moxa,NP5110,,00:90:e8:1f:cf:40,,,
Moxa,NP5110,,00:90:e8:1f:d2:6a,,,
Moxa,NP5130,,00:90:e8:1f:d3:bd,,,
Moxa,NP5232,,00:90:e8:1f:f9:19,,,
Moxa,NP5232,,00:90:e8:1f:fa:64,,,
Moxa,NP5110A,,00:90:e8:1f:fc:c0,,,
Moxa,NE4110,,00:90:e8:20:03:c9,,,
Moxa,NE4110,,00:90:e8:20:04:f0,,,
Moxa,NE4110S,,00:90:e8:20:06:d4,,,
Moxa,NE4110S,,00:90:e8:20:06:e3,,,
Moxa,G3110,,00:90:e8:20:16:7f,,,
Moxa,G3110,,00:90:e8:20:16:9c,,,
Moxa,NP5410,,00:90:e8:20:1a:38,,,
Moxa,NP5110,,00:90:e8:20:21:14,,,
Moxa,NP5110,,00:90:e8:20:26:43,,,
Moxa,G3111,,00:90:e8:20:3a:65,,,
Moxa,MB3270,,00:90:e8:20:49:bb,,,
Moxa,MB3270,,00:90:e8:20:49:c0,,,
Moxa,MB3270,,00:90:e8:20:49:ca,,,
Moxa,MB3270,,00:90:e8:20:49:d2,,,
Moxa,MB3270,,00:90:e8:20:49:d4,,,
Moxa,MB3270,,00:90:e8:20:49:d6,,,
Moxa,MB3270,,00:90:e8:20:49:d8,,,
Moxa,MB3270,,00:90:e8:20:49:dd,,,
Moxa,MB3270,,00:90:e8:20:49:e0,,,
Moxa,MB3270,,00:90:e8:20:49:e4,,,
Moxa,MB3270,,00:90:e8:20:49:ec,,,
Moxa,MB3270,,00:90:e8:20:49:ed,,,
Moxa,MB3270,,00:90:e8:20:49:ef,,,
Moxa,MB3270,,00:90:e8:20:49:f0,,,
Moxa,MB3270,,00:90:e8:20:49:f9,,,
Moxa,MB3270,,00:90:e8:20:49:fd,,,
Moxa,MB3270,,00:90:e8:20:4a:02,,,
Moxa,MB3270,,00:90:e8:20:4a:06,,,
Moxa,MB3270,,00:90:e8:20:4a:08,,,
Moxa,NP5130,,00:90:e8:20:4f:38,,,
Moxa,NP5130,,00:90:e8:20:4f:4d,,,
Moxa,NP5130,,00:90:e8:20:4f:5e,,,
Moxa,NP5130,,00:90:e8:20:50:1d,,,
Moxa,NE4100T,,00:90:e8:20:66:0b,,,
Moxa,NE4100T,,00:90:e8:20:66:21,,,
Moxa,NE4100T,,00:90:e8:20:66:6e,,,
Moxa,NE4100T,,00:90:e8:20:66:7c,,,
Moxa,NP5150,,00:90:e8:20:6d:5f,,,
Moxa,G3150,,00:90:e8:20:96:f7,,,
Moxa,G3150,,00:90:e8:20:96:f8,,,
Moxa,G3150,,00:90:e8:20:97:08,,,
Moxa,G3111,,00:90:e8:20:97:4b,,,
Moxa,G3111,,00:90:e8:20:97:4b,,,
Moxa,NP5150,,00:90:e8:20:98:a3,,,
Moxa,NP5150,,00:90:e8:20:98:af,,,
Moxa,NP5210,,00:90:e8:20:a2:e1,,,
Moxa,NP5210,,00:90:e8:20:a3:a8,,,
Moxa,NP5110,,00:90:e8:20:ab:ea,,,
Moxa,NP5110,,00:90:e8:20:ab:ff,,,
Moxa,NP5110,,00:90:e8:20:ac:f6,,,
Moxa,NP5130,,00:90:e8:20:b6:21,,,
Moxa,NP5130,,00:90:e8:20:b6:23,,,
Moxa,NP5130,,00:90:e8:20:b6:2e,,,
Moxa,NP5130,,00:90:e8:20:b6:35,,,
Moxa,NP5232,,00:90:e8:20:bb:44,,,
Moxa,NP5130,,00:90:e8:20:c5:82,,,
Moxa,NP5130,,00:90:e8:20:c6:31,,,
Moxa,MB3270,,00:90:e8:20:d2:27,,,
Moxa,G3111,,00:90:e8:20:d4:08,,,
Moxa,NP5110,,00:90:e8:20:d5:b2,,,
Moxa,NP5110,,00:90:e8:20:d7:0a,,,
Moxa,NP5110,,00:90:e8:20:d7:10,,,
Moxa,NP5110,,00:90:e8:20:d7:4d,,,
Moxa,NP5110,,00:90:e8:20:d8:43,,,
Moxa,NP5110,,00:90:e8:20:d9:58,,,
Moxa,NP5110,,00:90:e8:20:dd:89,,,
Moxa,NP5110,,00:90:e8:20:de:14,,,
Moxa,NE4110S,,00:90:e8:20:e9:c0,,,
Moxa,NE4110S,,00:90:e8:20:ea:3b,,,
Moxa,NE4110S,,00:90:e8:20:ea:49,,,
Moxa,NP6510,,00:90:e8:20:ea:4e,,,
Moxa,NP5110,,00:90:e8:20:ea:4f,,,
Moxa,NE4110S,,00:90:e8:20:ea:5b,,,
Moxa,NP5110,,00:90:e8:20:f4:01,,,
Moxa,G3110,,00:90:e8:21:03:1b,,,
Moxa,G3110,,00:90:e8:21:03:1b,,,
Moxa,NP5110,,00:90:e8:21:17:50,,,
Moxa,NP5110,,00:90:e8:21:18:44,,,
Moxa,NP5110,,00:90:e8:21:18:4e,,,
Moxa,NP5110,,00:90:e8:21:18:5c,,,
Moxa,NP5110,,00:90:e8:21:18:63,,,
Moxa,NP5110,,00:90:e8:21:18:66,,,
Moxa,NP5110,,00:90:e8:21:18:b3,,,
Moxa,NP5232,,00:90:e8:21:20:1c,,,
Moxa,NP5232,,00:90:e8:21:20:4f,,,
Moxa,NP5232,,00:90:e8:21:20:b3,,,
Moxa,W5340,,00:90:e8:21:2a:28,,,
Moxa,NP5110A,,00:90:e8:21:2c:8e,,,
Moxa,NP5110A,,00:90:e8:21:2c:aa,,,
Moxa,NP5110A,,00:90:e8:21:2d:3d,,,
Moxa,NP5210,,00:90:e8:21:36:49,,,
Moxa,NP5130,,00:90:e8:21:3a:97,,,
Moxa,NP5130,,00:90:e8:21:3a:a1,,,
Moxa,NP5130,,00:90:e8:21:3a:f9,,,
Moxa,NP5130,,00:90:e8:21:3b:9b,,,
Moxa,NP5130,,00:90:e8:21:3d:0b,,,
Moxa,NP5130,,00:90:e8:21:3d:14,,,
Moxa,NP5130,,00:90:e8:21:3d:15,,,
Moxa,NP5130,,00:90:e8:21:3d:1c,,,
Moxa,NP5130,,00:90:e8:21:3d:1d,,,
Moxa,NP5130,,00:90:e8:21:3d:44,,,
Moxa,NP5130,,00:90:e8:21:3d:45,,,
Moxa,NP5150,,00:90:e8:21:3f:54,,,
Moxa,NP5150,,00:90:e8:21:3f:57,,,
Moxa,NP5150,,00:90:e8:21:3f:5f,,,
Moxa,NP5150,,00:90:e8:21:3f:63,,,
Moxa,G3251,,00:90:e8:21:54:fc,,,
Moxa,G3110,,00:90:e8:21:5b:32,,,
Moxa,G3110,,00:90:e8:21:5b:3a,,,
Moxa,G3110,,00:90:e8:21:5d:75,,,
Moxa,NP5110,,00:90:e8:21:6d:60,,,
Moxa,NP5610,,00:90:e8:21:7e:97,,,
Moxa,G3111,,00:90:e8:21:8d:a8,,,
Moxa,NP5150,,00:90:e8:21:8f:91,,,
Moxa,NP5150,,00:90:e8:21:91:33,,,
Moxa,NP5150,,00:90:e8:21:91:35,,,
Moxa,NP5150,,00:90:e8:21:91:36,,,
Moxa,NP5150,,00:90:e8:21:91:f0,,,
Moxa,NP5150,,00:90:e8:21:92:3d,,,
Moxa,NP5150,,00:90:e8:21:92:48,,,
Moxa,NP5110A,,00:90:e8:21:9d:2d,,,
Moxa,NP5110A,,00:90:e8:21:9d:f8,,,
Moxa,NE4110S,,00:90:e8:21:a3:3c,,,
Moxa,G3110,,00:90:e8:21:ba:00,,,
Moxa,NP5210,,00:90:e8:21:c7:e9,,,
Moxa,NP5110,,00:90:e8:21:d0:fc,,,
Moxa,NP5110,,00:90:e8:21:d8:93,,,
Moxa,NP5110,,00:90:e8:21:d8:96,,,
Moxa,NP5232,,00:90:e8:21:da:90,,,
Moxa,NP5232,,00:90:e8:21:da:94,,,
Moxa,NP5232,,00:90:e8:21:da:95,,,
Moxa,NP5232,,00:90:e8:21:da:a4,,,
Moxa,NP5230,,00:90:e8:21:e8:c4,,,
Moxa,MB3180,,00:90:e8:21:fa:69,,,
Moxa,NE4100T,,00:90:e8:21:ff:b4,,,
Moxa,NE4100T,,00:90:e8:22:00:1e,,,
Moxa,NE4100T,,00:90:e8:22:00:a9,,,
Moxa,NE4100T,,00:90:e8:22:01:12,,,
Moxa,NE4100T,,00:90:e8:22:01:6d,,,
Moxa,NE4100T,,00:90:e8:22:01:71,,,
Moxa,NP5130,,00:90:e8:22:0c:8d,,,
Moxa,NP5150,,00:90:e8:22:12:3d,,,
Moxa,NP5110,,00:90:e8:22:22:49,,,
Moxa,NP5110,,00:90:e8:22:24:59,,,
Moxa,NP5110,,00:90:e8:22:24:ad,,,
Moxa,NP5110,,00:90:e8:22:25:32,,,
Moxa,NP5110,,00:90:e8:22:27:71,,,
Moxa,NP5110,,00:90:e8:22:28:c4,,,
Moxa,NP5232,,00:90:e8:22:31:d6,,,
Moxa,NP5210,,00:90:e8:22:51:38,,,
Moxa,NP6150,,00:90:e8:22:51:6a,,,
Moxa,NP5150,,00:90:e8:22:5b:2f,,,
Moxa,NP5150,,00:90:e8:22:5b:48,,,
Moxa,NP5110,,00:90:e8:22:62:b9,,,
Moxa,NP5130,,00:90:e8:22:6f:31,,,
Moxa,NP5130,,00:90:e8:22:6f:4b,,,
Moxa,NP5130,,00:90:e8:22:6f:63,,,
Moxa,NP5130,,00:90:e8:22:6f:a9,,,
Moxa,MB3270,,00:90:e8:22:74:06,,,
Moxa,NP5250A,,00:90:e8:22:7a:15,,,
Moxa,NP5230,,00:90:e8:22:7e:15,,,
Moxa,NP5230,,00:90:e8:22:7e:36,,,
Moxa,G3211,,00:90:e8:22:96:88,,,
Moxa,G3211,,00:90:e8:22:96:8f,,,
Moxa,G3211,,00:90:e8:22:96:98,,,
Moxa,G3211,,00:90:e8:22:96:a2,,,
Moxa,G3211,,00:90:e8:22:96:ab,,,
Moxa,G3150,,00:90:e8:22:9e:b3,,,
Moxa,G3150,,00:90:e8:22:9e:c3,,,
Moxa,G3150,,00:90:e8:22:9e:d3,,,
Moxa,NP5110,,00:90:e8:22:bd:fb,,,
Moxa,NP5110,,00:90:e8:22:c4:9b,,,
Moxa,NP5110,,00:90:e8:22:c4:bb,,,
Moxa,NP5110,,00:90:e8:22:c4:bf,,,
Moxa,NP5110,,00:90:e8:22:c4:ee,,,
Moxa,G3111,,00:90:e8:22:da:fc,,,
Moxa,G3111,,00:90:e8:22:db:6e,,,
Moxa,G3111,,00:90:e8:22:db:72,,,
Moxa,G3111,,00:90:e8:22:db:d2,,,
Moxa,G3111,,00:90:e8:22:db:ec,,,
Moxa,G3111,,00:90:e8:22:db:f5,,,
Moxa,G3110,,00:90:e8:22:f8:ca,,,
Moxa,NE4100T,,00:90:e8:23:03:ee,,,
Moxa,NE4100T,,00:90:e8:23:04:8f,,,
Moxa,NE4100T,,00:90:e8:23:04:a1,,,
Moxa,NE4100T,,00:90:e8:23:04:a9,,,
Moxa,NP6250,,00:90:e8:23:0d:90,,,
Moxa,NP5110,,00:90:e8:23:0e:a3,,,
Moxa,NP5110,,00:90:e8:23:0e:bb,,,
Moxa,NP5110,,00:90:e8:23:10:51,,,
Moxa,NP5110,,00:90:e8:23:10:65,,,
Moxa,NP5110,,00:90:e8:23:12:2e,,,
Moxa,NP5110,,00:90:e8:23:15:28,,,
Moxa,NP5110,,00:90:e8:23:16:1a,,,
Moxa,NP5110,,00:90:e8:23:17:b6,,,
Moxa,NP5110,,00:90:e8:23:17:dd,,,
Moxa,NP5150,,00:90:e8:23:18:87,,,
Moxa,NP5150,,00:90:e8:23:1c:dd,,,
Moxa,MB3270,,00:90:e8:23:23:54,,,
Moxa,MB3270,,00:90:e8:23:23:62,,,
Moxa,NP5130,,00:90:e8:23:27:20,,,
Moxa,G3110,,00:90:e8:23:3c:3b,,,
Moxa,NP5210,,00:90:e8:23:47:3d,,,
Moxa,G3151,,00:90:e8:23:47:d9,,,
Moxa,MB3170,,00:90:e8:23:4c:2e,,,
Moxa,NE4110S,,00:90:e8:23:4d:d0,,,
Moxa,NE4110S,,00:90:e8:23:4d:d8,,,
Moxa,NE4110S,,00:90:e8:23:4e:2c,,,
Moxa,NP5210,,00:90:e8:23:57:69,,,
Moxa,MB3270,,00:90:e8:23:66:1a,,,
Moxa,MB3270,,00:90:e8:23:66:1e,,,
Moxa,MB3270,,00:90:e8:23:66:24,,,
Moxa,MB3270,,00:90:e8:23:66:27,,,
Moxa,MB3270,,00:90:e8:23:66:2a,,,
Moxa,MB3270,,00:90:e8:23:66:2b,,,
Moxa,MB3270,,00:90:e8:23:66:32,,,
Moxa,MB3270,,00:90:e8:23:66:34,,,
Moxa,NP5210,,00:90:e8:23:6a:95,,,
Moxa,NE4110,,00:90:e8:23:80:4f,,,
Moxa,NP5150,,00:90:e8:23:86:68,,,
Moxa,NP5150,,00:90:e8:23:87:25,,,
Moxa,NP5150,,00:90:e8:23:87:30,,,
Moxa,NP5150,,00:90:e8:23:87:eb,,,
Moxa,NP5150,,00:90:e8:23:89:cd,,,
Moxa,NE4100T,,00:90:e8:23:8d:62,,,
Moxa,NP5210,,00:90:e8:23:90:e7,,,
Moxa,NP5450,,00:90:e8:23:9c:22,,,
Moxa,NP5110,,00:90:e8:23:b9:a9,,,
Moxa,MB3270,,00:90:e8:23:d0:71,,,
Moxa,MB3270,,00:90:e8:23:d0:7f,,,
Moxa,MB3270,,00:90:e8:23:d0:80,,,
Moxa,MB3270,,00:90:e8:23:d0:ac,,,
Moxa,MB3270,,00:90:e8:23:d0:b9,,,
Moxa,MB3270,,00:90:e8:23:d0:be,,,
Moxa,MB3270,,00:90:e8:23:d0:c3,,,
Moxa,MB3270,,00:90:e8:23:d0:c4,,,
Moxa,MB3270,,00:90:e8:23:d0:c5,,,
Moxa,NP5150,,00:90:e8:23:da:bf,,,
Moxa,NP5150,,00:90:e8:23:dd:ce,,,
Moxa,NP5150,,00:90:e8:23:e0:b8,,,
Moxa,NE4120,,00:90:e8:23:e2:b0,,,
Moxa,NE4120,,00:90:e8:23:e3:18,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:23:e3:69,,,
Moxa,G3151,,00:90:e8:23:f1:47,,,
Moxa,G3151,,00:90:e8:23:f1:63,,,
Moxa,NP5250,,00:90:e8:23:f1:ca,,,
Moxa,NE4110S,,00:90:e8:23:fe:4a,,,
Moxa,W5340,,00:90:e8:24:0b:40,,,
Moxa,W5340,,00:90:e8:24:0b:40,,,
Moxa,W5340,,00:90:e8:24:0b:40,,,
Moxa,W5340,,00:90:e8:24:0b:54,,,
Moxa,NP5110,,00:90:e8:24:0f:ca,,,
Moxa,NP5110,,00:90:e8:24:10:7c,,,
Moxa,NP5110,,00:90:e8:24:12:37,,,
Moxa,NP5110,,00:90:e8:24:12:8c,,,
Moxa,NP5110,,00:90:e8:24:13:4c,,,
Moxa,NP5110,,00:90:e8:24:13:60,,,
Moxa,NP5110,,00:90:e8:24:14:c0,,,
Moxa,NP5110,,00:90:e8:24:15:59,,,
Moxa,NP5110,,00:90:e8:24:15:7a,,,
Moxa,NP5110,,00:90:e8:24:15:9a,,,
Moxa,NP5110,,00:90:e8:24:15:b4,,,
Moxa,NP5110,,00:90:e8:24:16:30,,,
Moxa,NP5110,,00:90:e8:24:1b:05,,,
Moxa,NP5110,,00:90:e8:24:1b:0f,,,
Moxa,NP5230,,00:90:e8:24:1f:34,,,
Moxa,NP5230,,00:90:e8:24:1f:36,,,
Moxa,NP5410,,00:90:e8:24:26:2a,,,
Moxa,G3150,,00:90:e8:24:32:2c,,,
Moxa,G3150,,00:90:e8:24:32:39,,,
Moxa,G3150,,00:90:e8:24:32:43,,,
Moxa,G3150,,00:90:e8:24:32:57,,,
Moxa,NP5610,,00:90:e8:24:33:30,,,
Moxa,EDS611,,00:90:e8:24:36:23,,,
Moxa,EDS611,,00:90:e8:24:36:23,,,
Moxa,G3111,,00:90:e8:24:36:59,,,
Moxa,G3110,,00:90:e8:24:36:a2,,,
Moxa,G3110,,00:90:e8:24:36:a3,,,
Moxa,G3110,,00:90:e8:24:36:a7,,,
Moxa,G3110,,00:90:e8:24:36:a9,,,
Moxa,G3110,,00:90:e8:24:36:ad,,,
Moxa,G3110,,00:90:e8:24:36:b5,,,
Moxa,G3110,,00:90:e8:24:36:ca,,,
Moxa,G3110,,00:90:e8:24:36:ca,,,
Moxa,G3110,,00:90:e8:24:36:d3,,,
Moxa,G3110,,00:90:e8:24:36:d4,,,
Moxa,G3110,,00:90:e8:24:36:d4,,,
Moxa,G3110,,00:90:e8:24:36:ed,,,
Moxa,NP5232,,00:90:e8:24:3a:79,,,
Moxa,5004,,00:90:e8:24:46:2f,,,
Moxa,NP5130,,00:90:e8:24:48:cb,,,
Moxa,NP5130,,00:90:e8:24:48:dc,,,
Moxa,NP5130,,00:90:e8:24:49:03,,,
Moxa,NP5130,,00:90:e8:24:49:8a,,,
Moxa,NP6250,,00:90:e8:24:68:28,,,
Moxa,NP6250,,00:90:e8:24:68:5f,,,
Moxa,NE4110S,,00:90:e8:24:74:8f,,,
Moxa,NE4110S,,00:90:e8:24:74:94,,,
Moxa,NE4110S,,00:90:e8:24:74:a8,,,
Moxa,NE4110S,,00:90:e8:24:74:b9,,,
Moxa,NE4110S,,00:90:e8:24:75:6a,,,
Moxa,NP5230,,00:90:e8:24:7c:9d,,,
Moxa,NP5230,,00:90:e8:24:7f:d9,,,
Moxa,NP5110,,00:90:e8:24:8c:a6,,,
Moxa,NP5110A,,00:90:e8:24:93:51,,,
Moxa,G3110,,00:90:e8:24:9b:2a,,,
Moxa,G3110,,00:90:e8:24:9b:2f,,,
Moxa,G3110,,00:90:e8:24:9b:2f,,,
Moxa,NE4100T,,00:90:e8:24:9d:d0,,,
Moxa,NE4100T,,00:90:e8:24:9d:eb,,,
Moxa,NE4100T,,00:90:e8:24:9e:0c,,,
Moxa,NE4100T,,00:90:e8:24:9e:0d,,,
Moxa,NE4100T,,00:90:e8:24:9e:10,,,
Moxa,NE4100T,,00:90:e8:24:9e:15,,,
Moxa,NE4100T,,00:90:e8:24:9e:1c,,,
Moxa,NE4100T,,00:90:e8:24:9e:20,,,
Moxa,NP5130,,00:90:e8:24:a0:cf,,,
Moxa,NP6150,,00:90:e8:24:a9:8e,,,
Moxa,NP6150,,00:90:e8:24:a9:c9,,,
Moxa,NP6150,,00:90:e8:24:a9:ca,,,
Moxa,NP6150,,00:90:e8:24:a9:cb,,,
Moxa,G3151,,00:90:e8:24:ad:63,,,
Moxa,NP5610,,00:90:e8:24:c6:ce,,,
Moxa,G3110,,00:90:e8:24:ce:20,,,
Moxa,G3110,,00:90:e8:24:ce:45,,,
Moxa,NP5650,,00:90:e8:24:ce:7e,,,
Moxa,NP5110A,,00:90:e8:24:e9:4d,,,
Moxa,G3111,,00:90:e8:24:ea:0a,,,
Moxa,G3111,,00:90:e8:24:ea:1e,,,
Moxa,G3111,,00:90:e8:24:ea:3a,,,
Moxa,NP5110,,00:90:e8:24:f8:bd,,,
Moxa,NP5110,,00:90:e8:25:1b:bb,,,
Moxa,NP5110,,00:90:e8:25:1d:bf,,,
Moxa,NP5130,,00:90:e8:25:27:36,,,
Moxa,NP5110A,,00:90:e8:25:28:37,,,
Moxa,NP5110A,,00:90:e8:25:28:d1,,,
Moxa,NP5110A,,00:90:e8:25:28:d1,,,
Moxa,NP5210,,00:90:e8:25:48:5f,,,
Moxa,G3151,,00:90:e8:25:55:68,,,
Moxa,G3151,,00:90:e8:25:5d:d8,,,
Moxa,G3151,,00:90:e8:25:5d:ff,,,
Moxa,5104,,00:90:e8:25:5e:83,,,
Moxa,NE4110S,,00:90:e8:25:65:ba,,,
Moxa,NE4110S,,00:90:e8:25:67:c6,,,
Moxa,NE4110S,,00:90:e8:25:68:54,,,
Moxa,NE4110S,,00:90:e8:25:69:25,,,
Moxa,G3150,,00:90:e8:25:6a:02,,,
Moxa,G3150,,00:90:e8:25:6c:28,,,
Moxa,G3150,,00:90:e8:25:6c:28,,,
Moxa,NP5130,,00:90:e8:25:87:ba,,,
Moxa,NP5130,,00:90:e8:25:88:09,,,
Moxa,NP5130,,00:90:e8:25:89:67,,,
Moxa,MB3270,,00:90:e8:25:92:3d,,,
Moxa,MB3270,,00:90:e8:25:92:46,,,
Moxa,MB3270,,00:90:e8:25:92:4e,,,
Moxa,MB3270,,00:90:e8:25:92:54,,,
Moxa,MB3270,,00:90:e8:25:92:5d,,,
Moxa,MB3270,,00:90:e8:25:92:6c,,,
Moxa,MB3270,,00:90:e8:25:92:87,,,
Moxa,NP5150,,00:90:e8:25:97:6f,,,
Moxa,NP5110A,,00:90:e8:25:a7:77,,,
Moxa,NP5110A,,00:90:e8:25:a7:c9,,,
Moxa,G3110,,00:90:e8:25:a8:91,,,
Moxa,G3110,,00:90:e8:25:a8:99,,,
Moxa,5104,,00:90:e8:25:be:7b,,,
Moxa,NE4100T,,00:90:e8:25:c8:3b,,,
Moxa,NE4100T,,00:90:e8:25:c8:91,,,
Moxa,NP5610,,00:90:e8:25:ca:03,,,
Moxa,G3110,,00:90:e8:25:cc:70,,,
Moxa,NP5110A,,00:90:e8:25:ed:4f,,,
Moxa,NP5110,,00:90:e8:25:f5:23,,,
Moxa,NP5110,,00:90:e8:25:f5:52,,,
Moxa,NP5110,,00:90:e8:25:f5:85,,,
Moxa,NP5110,,00:90:e8:25:f7:e3,,,
Moxa,NP5110,,00:90:e8:25:f9:99,,,
Moxa,NP5110,,00:90:e8:25:fd:b0,,,
Moxa,NP5110,,00:90:e8:25:fd:f2,,,
Moxa,MB3180,,00:90:e8:26:05:17,,,
Moxa,NP5210,,00:90:e8:26:0e:fc,,,
Moxa,NP5150,,00:90:e8:26:37:fc,,,
Moxa,NP5150,,00:90:e8:26:38:19,,,
Moxa,NP5150,,00:90:e8:26:39:f6,,,
Moxa,NP5210,,00:90:e8:26:47:90,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:26:4d:8f,,,
Moxa,NP5410,,00:90:e8:26:5f:84,,,
Moxa,NE4110,,00:90:e8:26:67:1e,,,
Moxa,NE4110,,00:90:e8:26:67:e1,,,
Moxa,NE4110,,00:90:e8:26:67:e3,,,
Moxa,NE4110,,00:90:e8:26:67:ea,,,
Moxa,NE4110,,00:90:e8:26:68:5c,,,
Moxa,NE4110,,00:90:e8:26:68:6d,,,
Moxa,NE4110,,00:90:e8:26:68:71,,,
Moxa,NE4110,,00:90:e8:26:68:72,,,
Moxa,NP5130,,00:90:e8:26:6b:3b,,,
Moxa,NP5130,,00:90:e8:26:6b:5a,,,
Moxa,NP5130,,00:90:e8:26:6b:63,,,
Moxa,NP5130,,00:90:e8:26:6b:cf,,,
Moxa,NP5130,,00:90:e8:26:6c:72,,,
Moxa,NP5130,,00:90:e8:26:6c:9a,,,
Moxa,NP5130,,00:90:e8:26:6d:33,,,
Moxa,NP5130,,00:90:e8:26:70:85,,,
Moxa,NP5110,,00:90:e8:26:85:59,,,
Moxa,NP5110,,00:90:e8:26:85:f6,,,
Moxa,NP5110,,00:90:e8:26:86:0a,,,
Moxa,NP5110,,00:90:e8:26:87:13,,,
Moxa,NP5110,,00:90:e8:26:87:91,,,
Moxa,NP6250,,00:90:e8:26:c7:32,,,
Moxa,NE4100T,,00:90:e8:26:d1:a4,,,
Moxa,NE4100T,,00:90:e8:26:d1:a6,,,
Moxa,NE4100T,,00:90:e8:26:d1:b5,,,
Moxa,NE4100T,,00:90:e8:26:d1:ca,,,
Moxa,NE4100T,,00:90:e8:26:d2:02,,,
Moxa,NE4100T,,00:90:e8:26:d2:07,,,
Moxa,G3110,,00:90:e8:26:dc:c5,,,
Moxa,NP5130,,00:90:e8:27:10:a7,,,
